,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
20,-0.05789598450064659,13.0,0.4128749370574951,27.0,0.30494019389152527,25.0,0.4589390456676483,28.0,-0.3392728567123413,6.0,-0.5874793529510498,0.0,-0.3870304822921753,4.0,0.15626724064350128,25.0,0.03865732252597809,17.0
21,-0.14496728777885437,9.0,-0.005481212865561247,15.0,-0.0573442168533802,14.0,-0.07045898586511612,10.0,-0.056722886860370636,14.0,-0.12527024745941162,10.0,-0.05742095410823822,15.0,0.7828402519226074,31.0,-0.26517540216445923,7.0
22,0.2930734157562256,22.0,-0.5341006517410278,1.0,-0.3342784345149994,6.0,-0.10362867265939713,9.0,0.42386510968208313,26.0,0.6108997464179993,29.0,0.20841139554977417,25.0,-0.1343396157026291,12.0,-0.42990216612815857,3.0
23,0.43236133456230164,27.0,-0.28491148352622986,6.0,-0.40500614047050476,4.0,0.20041219890117645,24.0,0.10125195980072021,19.0,0.5123629570007324,28.0,-0.25569185614585876,9.0,-0.154352068901062,10.0,-0.14642570912837982,11.0
24,-0.33296552300453186,4.0,-0.06706929951906204,13.0,-0.5309593081474304,2.0,0.027169890701770782,18.0,0.43211954832077026,27.0,0.19623619318008423,21.0,0.11364836990833282,22.0,-0.19012032449245453,9.0,0.35193994641304016,27.0
25,0.1901043802499771,20.0,-0.3897651731967926,2.0,0.05495062842965126,18.0,-0.3916715979576111,5.0,0.5030876994132996,28.0,-0.33613666892051697,3.0,0.37292981147766113,27.0,0.05711866915225983,21.0,-0.06061877682805061,14.0
26,-0.08056720346212387,12.0,-0.3240780234336853,5.0,0.2718687951564789,23.0,0.16629837453365326,23.0,-0.4822348952293396,2.0,0.2014964371919632,23.0,-0.3529368042945862,5.0,0.36124104261398315,29.0,0.2389119416475296,23.0
27,0.24640019237995148,21.0,-0.15406501293182373,9.0,0.39931514859199524,27.0,-0.02790900506079197,14.0,-0.11812044680118561,11.0,0.2552975118160248,25.0,0.13469198346138,23.0,-0.3561331033706665,4.0,-0.3794774115085602,4.0
28,0.5699400305747986,30.0,0.24571314454078674,25.0,-0.12791834771633148,13.0,-0.5381404161453247,1.0,0.40527355670928955,25.0,0.19830042123794556,22.0,-0.17141515016555786,12.0,-0.24198830127716064,5.0,-0.3397645056247711,5.0
29,-0.28352558612823486,5.0,0.014086633920669556,17.0,-0.1448344588279724,11.0,0.9669924974441528,31.0,-0.39205047488212585,5.0,-0.028392011299729347,16.0,-0.2284596860408783,11.0,0.14410538971424103,23.0,-0.047924138605594635,15.0
30,-0.1049385666847229,11.0,0.5378682017326355,30.0,0.17367985844612122,19.0,-0.023557692766189575,15.0,-0.420350044965744,4.0,0.6778976321220398,31.0,-0.2887647747993469,8.0,-0.5480298399925232,2.0,-0.0038051556330174208,16.0
31,0.3324364423751831,24.0,0.07460688799619675,21.0,-0.16692028939723969,10.0,-0.13645228743553162,6.0,-0.32453078031539917,7.0,-0.3275574743747711,5.0,0.03838011249899864,19.0,-0.10251172631978989,14.0,0.612547755241394,31.0
