,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
21,-0.009634552523493767,16.0,-0.02314039133489132,17.0,0.8315012454986572,31.0,-0.19244806468486786,8.0,-0.803540825843811,0.0,0.3820329010486603,28.0,-0.16510649025440216,12.0,0.0020376702304929495,14.0,-0.02169991470873356,15.0
22,-0.1361292600631714,12.0,0.15424640476703644,24.0,-0.03847910463809967,12.0,-0.36031439900398254,6.0,0.2610244154930115,24.0,-0.06814152747392654,11.0,0.5525361895561218,30.0,-0.5445683002471924,1.0,0.17982538044452667,26.0
23,-0.0025032961275428534,17.0,-0.12844312191009521,12.0,-0.013621245510876179,13.0,0.41041454672813416,26.0,-0.10762495547533035,13.0,0.3763498067855835,27.0,-0.5313597917556763,1.0,0.25655660033226013,19.0,-0.25976869463920593,6.0
24,-0.10690900683403015,13.0,0.7868858575820923,30.0,0.077206090092659,18.0,-0.23832909762859344,7.0,0.16042189300060272,21.0,0.03204350918531418,15.0,-0.5157536268234253,2.0,-0.21634191274642944,7.0,0.02077731490135193,18.0
25,0.7808793783187866,30.0,0.31501731276512146,26.0,-0.06549019366502762,10.0,-0.5000174045562744,2.0,-0.32119545340538025,5.0,0.30720922350883484,26.0,-0.23054996132850647,8.0,-0.36526086926460266,3.0,0.07940811663866043,23.0
26,-0.17269329726696014,11.0,-0.08013153821229935,15.0,0.39839497208595276,28.0,-0.40644532442092896,5.0,-0.3155342638492584,6.0,0.1194145604968071,19.0,-0.22324752807617188,9.0,0.8181442618370056,31.0,-0.13790316879749298,11.0
27,0.06684396415948868,21.0,0.005462205968797207,19.0,-0.23310363292694092,4.0,0.7743223309516907,30.0,-0.4141504466533661,4.0,0.11614148318767548,17.0,-0.11116044223308563,16.0,-0.07543221116065979,13.0,-0.1289234608411789,12.0
28,0.04231303557753563,20.0,0.3189617395401001,27.0,0.0180019810795784,17.0,-0.45961517095565796,3.0,0.3296748101711273,26.0,0.20243488252162933,22.0,0.41638973355293274,28.0,-0.4313046634197235,2.0,-0.43685460090637207,2.0
29,-0.431434690952301,1.0,-0.4332660734653473,4.0,0.29375720024108887,23.0,0.220319464802742,23.0,0.028863511979579926,16.0,-0.8295169472694397,1.0,0.45078420639038086,29.0,0.33456042408943176,22.0,0.36593177914619446,27.0
30,-0.2725678086280823,6.0,-0.6010295152664185,2.0,0.003939838148653507,15.0,-0.014644619077444077,14.0,0.480643093585968,30.0,0.6857708692550659,31.0,-0.48558107018470764,3.0,0.1635008454322815,18.0,0.03996935114264488,20.0
31,0.4037505090236664,27.0,0.0926172211766243,21.0,-0.06896772235631943,9.0,-0.140109583735466,10.0,-0.11567937582731247,12.0,-0.4306718409061432,3.0,-0.05264753848314285,17.0,0.5314866900444031,29.0,-0.21977776288986206,8.0
